StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,DGS_1,DGS_2,DGS_3,DGS_4,DGS_5,DGS_6,DGS_7,DGS_8,DGS_9,DGS_10,DGS_11,DGS_12,DGS_13,DGS_14,DGS_15,DGS_16,DGS_17,DGS_18,DGS_19,DGS_20,DGS_21,DGS_22,DGS_23,DGS_24,DGS_25,DGS_26,DGS_27,DGS_28,DGS_29,DGS_30,DGS_31,DGS_32,DGS_33,DGS_34,DGS_35,DGS_36,DGS_37,DGS_38,DGS_39,DGS_40,DGS_41,DGS_42,DGS_43,DGS_44,DGS_45,DGS_46,DGS_47,DGS_48,DGS_49,DGS_50,DGS_51,DGS_52,DGS_53,DGS_54,DGS_55,DGS_56,DGS_57,DGS_58,DGS_59,DGS_60,DGS_61,DGS_62,DGS_63,DGS_64,DGS_65,DGS_66,DGS_67,DGS_68,DGS_69,DGS_70,DGS_71,DGS_72,DGS_73,DGS_74,DGS_75,HEXACO_C_1,HEXACO_C_2,HEXACO_C_3,HEXACO_C_4,HEXACO_C_5,HEXACO_C_6,HEXACO_C_7,HEXACO_C_8,HEXACO_C_9,HEXACO_C_10,Age,Gender,Gender_6_TEXT,Race,Race_7_TEXT,Degree,Degree_8_TEXT,Income,Religion,Religion_11_TEXT,Prolific_ID
2023-02-15 15:46:50,2023-02-15 15:55:33,0,208.180.135.246,100,522,1,2023-02-15 15:55:33,R_9QAHmRS4OxD6Byh,,,,,35.2066,-77.6582,anonymous,EN,1,4,3,1,3,3,3,5,3,2,1,3,5,3,3,7,2,5,1,6,5,3,1,1,3,4,3,5,5,7,6,4,6,5,7,6,5,3,7,2,5,1,5,4,1,4,7,5,3,5,4,4,5,2,1,4,5,7,5,5,5,6,5,7,5,6,7,5,5,1,7,5,4,3,7,4,2,4,3,2,2,3,4,2,3,2,48,2,,6,,4,,10,12,,63e4ec5d7fd6e40299c7e3aa
2023-02-15 15:49:16,2023-02-15 16:03:28,0,75.54.118.10,100,852,1,2023-02-15 16:03:29,R_3L7OBBdr9mIRbif,,,,,34.0544,-118.2441,anonymous,EN,1,5,2,1,6,2,2,5,1,2,1,2,6,3,6,6,6,6,3,4,4,5,6,4,7,4,1,5,2,5,4,4,7,6,6,5,6,7,7,5,6,1,7,6,3,1,7,1,2,4,2,1,6,2,1,6,5,7,7,2,7,6,4,7,4,4,3,4,4,1,1,6,2,5,6,7,5,1,5,1,1,4,1,1,4,1,55,2,,2,,6,,4,1,,5b81c0bc35c967000197117f
2023-02-15 18:47:28,2023-02-15 18:52:56,0,129.255.248.31,100,328,1,2023-02-15 18:52:56,R_234tKSomII8wENN,,,,,41.6618,-91.5409,anonymous,EN,1,4,5,4,4,5,2,3,4,4,3,6,5,6,4,4,4,5,3,4,2,5,5,3,5,4,4,2,4,2,4,4,3,4,5,3,4,4,6,1,3,4,5,5,4,2,4,3,2,3,4,4,3,2,3,5,5,4,5,3,4,4,4,6,4,6,5,5,3,3,4,6,4,6,5,4,4,4,4,3,3,4,3,2,4,3,20,7,,1,,2,,12,10,,5c75e392891866001c771813
2023-02-15 18:49:46,2023-02-15 18:54:40,0,173.225.52.219,100,293,1,2023-02-15 18:54:40,R_27NHbA2geiapU6h,,,,,43.1308,-77.6282,anonymous,EN,1,2,5,1,6,2,4,5,2,2,1,7,6,5,5,6,6,6,6,6,5,2,5,1,3,6,3,6,3,5,7,4,5,7,7,2,6,5,6,3,2,3,7,7,1,1,7,1,2,5,2,2,1,2,1,4,5,7,7,3,6,7,3,7,5,4,6,7,2,1,1,7,1,5,7,6,5,2,4,1,2,5,1,2,3,1,20,2,,6,,3,,11,5,,61030ddc991c249c718415b4
2023-02-15 18:49:04,2023-02-15 18:56:08,0,69.136.249.77,100,423,1,2023-02-15 18:56:08,R_24GiNI5Y0pNggPF,,,,,39.3773,-74.6123,anonymous,EN,1,3,4,1,5,4,1,3,3,2,1,4,6,4,7,6,4,6,4,4,5,3,5,4,4,4,4,6,4,5,5,4,6,6,5,4,5,5,7,2,7,2,6,4,3,1,7,3,4,6,4,2,6,2,1,6,4,5,6,4,5,5,4,7,5,4,4,7,3,1,6,7,1,5,7,5,4,3,4,2,2,3,2,3,4,2,60,1,,6,,6,,4,10,,604dff87be5115f1266d3963
2023-02-15 18:51:23,2023-02-15 18:56:40,0,70.229.208.176,100,317,1,2023-02-15 18:56:41,R_1jcGjfRZkppuLTJ,,,,,38.0004,-121.3105,anonymous,EN,1,7,1,1,6,1,5,6,1,1,1,7,6,2,6,5,7,5,5,3,2,5,1,5,5,6,1,7,1,7,6,4,5,6,7,5,5,5,6,1,1,2,2,1,2,7,7,3,1,5,1,1,7,2,1,3,5,6,7,1,6,7,1,7,5,7,5,5,6,1,6,7,5,1,7,5,4,1,4,1,2,5,2,1,1,5,24,1,,6,,3,,11,10,,633628106c44d5d8d54813f5
2023-02-15 18:48:06,2023-02-15 18:57:03,0,172.56.208.84,100,537,1,2023-02-15 18:57:04,R_2VgOIVR8vTFxf2b,,,,,39.9739,-75.1456,anonymous,EN,1,6,4,2,6,5,1,2,2,2,2,2,6,6,5,6,5,6,5,5,4,5,6,4,2,4,1,5,3,6,5,4,5,6,6,2,5,5,7,2,5,2,2,7,2,4,6,1,6,4,2,1,4,2,1,5,2,5,6,1,5,5,4,6,4,5,2,5,2,1,2,7,3,7,7,5,4,1,4,1,1,4,4,2,1,2,21,2,,7,Mixed Race (Asian/Caucasian),3,,4,10,,5f216ef14787b504baee12ea
2023-02-15 18:51:58,2023-02-15 18:58:57,0,130.44.177.43,100,419,1,2023-02-15 18:58:58,R_1mDIzTe5mbMGcJU,,,,,42.3797,-71.1034,anonymous,EN,1,3,3,1,6,5,1,3,3,2,3,5,6,5,7,5,7,6,3,5,3,3,5,5,5,3,4,5,2,4,5,4,6,6,7,2,6,4,7,1,5,5,5,6,3,2,6,2,3,5,2,2,5,2,1,4,5,5,5,3,5,5,5,7,3,3,4,2,3,3,5,6,2,3,5,5,5,2,5,2,4,4,2,1,2,2,21,2,,6,,5,,2,10,,63d143d042594b7e51c2df73
2023-02-15 18:53:31,2023-02-15 18:59:11,0,73.87.136.84,100,340,1,2023-02-15 18:59:11,R_2theWWwijfZZ6un,,,,,38.8155,-77.1205,anonymous,EN,1,2,3,2,6,1,4,5,1,1,1,2,6,2,6,6,6,6,5,5,3,1,6,4,4,5,1,6,2,7,5,4,6,6,6,4,6,5,4,1,4,4,3,6,1,6,7,1,3,5,4,1,6,2,1,5,5,6,7,5,6,6,5,6,5,2,2,5,2,1,7,6,4,1,7,5,5,1,5,1,1,5,1,1,2,2,47,2,,6,,6,,12,2,,5f989fa02b5a611b2df1a305
2023-02-15 18:50:50,2023-02-15 18:59:13,0,71.132.254.2,100,502,1,2023-02-15 18:59:13,R_3CWAhO32A7opfvp,,,,,29.4411,-98.4936,anonymous,EN,1,3,5,1,6,1,3,6,1,2,2,5,6,1,2,6,2,5,6,5,5,1,6,1,5,6,2,5,3,4,6,4,5,7,6,5,6,6,6,4,5,2,6,7,1,2,6,2,2,4,1,1,4,2,1,5,6,7,7,4,7,6,2,7,4,3,3,6,3,1,6,6,1,6,6,4,4,5,5,2,1,4,3,2,5,4,47,1,,6,,2,,2,1,,5c5676fd9fcbc40001dc603b
2023-02-15 18:54:51,2023-02-15 19:00:55,0,107.131.14.27,100,363,1,2023-02-15 19:00:55,R_bmvtqnNfHWitBQt,,,,,34.1576,-118.2675,anonymous,EN,1,2,5,1,6,3,3,4,3,2,1,6,7,4,5,6,6,7,6,6,6,3,6,2,5,5,2,7,4,6,6,4,7,6,7,5,7,5,6,4,4,2,6,2,1,2,7,2,2,6,3,1,6,2,1,6,6,7,7,6,7,7,4,6,5,4,4,7,3,3,4,6,2,5,7,6,4,2,4,1,3,4,3,2,3,4,33,2,,6,,5,,7,1,,5de876142238367fa02c7e74
2023-02-15 18:56:21,2023-02-15 19:01:17,0,24.191.184.21,100,296,1,2023-02-15 19:01:18,R_pfreV8T0ytxp6hz,,,,,40.6186,-73.9272,anonymous,EN,1,5,7,3,6,3,1,3,2,3,2,6,6,2,4,5,5,5,5,5,3,2,6,5,4,5,2,4,2,1,5,4,5,6,5,2,5,5,6,1,5,5,2,5,1,5,4,1,1,4,3,2,1,2,2,2,5,5,5,2,5,6,5,5,3,1,2,1,5,2,6,6,3,3,6,5,4,1,4,2,2,4,1,1,4,1,24,1,,2,,5,,10,1,,62b0e8841b9e4f974007ca98
2023-02-15 18:58:21,2023-02-15 19:02:31,0,169.239.205.250,100,250,1,2023-02-15 19:02:32,R_3ML0sgewXdyJpwe,,,,,37.751,-97.822,anonymous,EN,1,6,5,5,6,6,6,5,6,5,5,6,6,6,6,6,6,6,5,6,6,6,6,6,5,6,6,6,6,6,5,4,5,6,6,5,5,6,6,6,6,6,6,6,6,5,6,5,5,6,6,6,5,2,6,6,5,6,5,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,4,4,5,5,4,4,4,5,5,5,52,1,,6,,6,,10,3,,63d25c724799271a52d3a434
2023-02-15 18:55:37,2023-02-15 19:02:46,0,174.168.18.233,100,429,1,2023-02-15 19:02:47,R_30cJGb6oUthLPUp,,,,,42.991,-71.4891,anonymous,EN,1,7,4,4,4,2,2,2,3,2,2,4,5,3,6,5,5,3,4,2,3,7,4,2,4,4,3,5,1,4,5,4,2,5,5,2,3,4,6,2,5,1,5,4,6,2,4,4,2,3,2,3,4,2,1,4,3,5,5,2,4,5,4,4,2,7,5,5,3,4,4,6,3,4,4,3,5,1,4,2,1,4,2,1,3,2,61,2,,6,,3,,10,9,,6078163f1e585e4f71e3b879
2023-02-15 18:57:12,2023-02-15 19:03:11,0,129.219.21.231,100,359,1,2023-02-15 19:03:12,R_4GjDpdTNSofKF9L,,,,,33.4306,-111.9256,anonymous,EN,1,6,3,2,6,3,1,4,3,3,2,5,6,4,4,5,5,5,3,5,5,4,4,3,6,4,4,3,3,3,5,4,5,5,6,2,4,4,6,1,5,2,2,4,1,3,4,3,3,5,5,4,3,2,3,4,3,5,5,3,5,5,4,5,3,4,3,5,3,2,4,5,3,1,6,5,4,3,4,3,4,4,3,2,2,3,23,1,,3,,5,,9,2,,604c6880da3527ea3b89643f
2023-02-15 18:55:18,2023-02-15 19:04:22,0,64.121.93.202,100,544,1,2023-02-15 19:04:23,R_QfC0mQGD5GKwGel,,,,,40.5266,-75.4994,anonymous,EN,1,5,6,2,6,3,3,7,3,1,4,5,6,3,5,5,5,5,5,5,5,3,6,6,5,5,4,5,3,6,6,4,5,6,7,3,6,6,6,5,5,3,5,5,4,2,6,3,2,6,5,2,5,2,1,5,5,6,6,5,7,7,5,6,5,5,4,5,4,2,3,6,3,5,6,6,5,2,5,2,3,4,1,2,2,2,1992,1,,6,,7,,7,10,,5b4d31673d01bd0001ec447e
2023-02-15 18:56:47,2023-02-15 19:04:46,0,67.171.117.253,100,479,1,2023-02-15 19:04:46,R_1MSeltg4ruZuBXH,,,,,40.8792,-111.8686,anonymous,EN,1,2,2,1,4,3,3,6,3,2,2,2,5,1,3,6,3,6,5,5,4,3,5,6,3,5,3,5,4,3,5,4,6,6,7,2,5,5,7,3,5,2,6,6,3,1,6,3,4,5,4,2,3,2,3,6,4,7,7,4,6,6,4,7,5,3,3,5,3,2,5,5,3,2,7,4,4,2,4,2,2,4,2,2,3,2,43,1,,6,,6,,12,3,,5f11e883afd70a0d94572e6a
2023-02-15 18:57:56,2023-02-15 19:05:31,0,72.109.173.48,100,454,1,2023-02-15 19:05:31,R_2c1uHptly0h0v9L,,,,,41.1988,-75.9053,anonymous,EN,1,4,1,2,4,3,3,5,2,2,1,1,6,4,5,6,6,6,6,6,3,2,5,2,3,5,2,7,5,5,4,4,5,7,5,5,6,7,4,3,5,4,7,3,3,3,6,1,4,6,4,1,4,2,3,4,5,7,6,6,5,6,4,6,4,4,3,6,5,3,3,5,4,3,6,3,4,3,4,1,1,5,2,1,3,2,40,2,,6,,4,,11,12,,610713f7eeb92963429b5d7d
2023-02-15 18:56:24,2023-02-15 19:05:44,0,76.30.100.203,100,559,1,2023-02-15 19:05:44,R_3OqC1rttTDv9iNK,,,,,29.7738,-95.406,anonymous,EN,1,5,6,6,4,3,1,1,5,3,5,6,4,5,7,4,5,5,2,2,2,6,5,6,1,2,5,1,1,1,3,4,4,4,7,2,3,3,7,1,3,5,3,4,7,6,1,4,1,4,4,2,1,2,5,2,3,2,6,1,5,4,7,5,1,7,6,3,1,5,7,7,6,6,4,2,5,2,4,2,2,5,1,1,5,1,27,2,,1,,6,,12,12,,5f221ff61723a94977c920eb
